Starting ...
16.98 -100.21 3 2001
16.52 -99.03 1 2001
16.94 -100.10 3 2001
15.61 -96.65 1 2001
16.90 -100.20 2 2001
16.92 -100.26 2 2001
16.97 -100.18 3 2001
16.99 -100.16 3 2001
16.98 -100.08 3 2001
17.02 -100.07 2 2001
16.94 -100.25 2 2001
16.69 -99.82 3 2001
17.00 -100.16 2 2001
16.89 -100.23 2 2001
16.82 -100.19 3 2001
16.95 -100.18 3 2001
16.98 -100.22 2 2001
16.93 -100.19 3 2001
16.99 -100.33 2 2001
16.92 -100.22 2 2001
16.98 -100.09 3 2001
16.86 -100.17 2 2001
17.28 -100.03 2 2001
17.00 -100.12 3 2001
17.01 -100.16 3 2001
17.36 -101.54 2 2001
16.97 -100.31 2 2001
17.00 -100.21 3 2001
17.02 -100.17 3 2001
17.01 -100.08 3 2001
16.90 -100.17 2 2001
17.00 -100.15 3 2001
17.06 -100.12 3 2001
16.97 -100.16 3 2001
16.47 -99.63 1 2001
16.91 -100.22 3 2001
16.97 -100.24 2 2001
17.01 -100.16 3 2001
16.99 -100.19 3 2001
16.95 -100.19 3 2001
17.00 -100.15 3 2001
16.95 -100.20 2 2001
17.05 -100.14 2 2001
16.94 -100.19 2 2001
16.85 -100.16 2 2001
16.93 -100.15 2 2001
17.02 -100.18 2 2001
17.03 -100.16 3 2001
16.97 -100.32 3 2001
16.98 -100.21 3 2001
16.62 -99.97 1 2001
17.00 -100.22 3 2001
16.31 -98.41 1 2001
16.95 -100.25 2 2001
16.98 -100.11 3 2001
16.96 -100.17 3 2001
16.88 -100.17 2 2001
16.77 -99.94 2 2001
16.90 -100.15 2 2001
16.94 -100.18 2 2001
16.97 -100.20 2 2001
15.77 -98.20 0 2001
15.67 -98.27 0 2001
16.93 -100.24 2 2001
16.89 -100.16 3 2001
15.72 -98.21 0 2001
16.88 -100.25 2 2001
15.96 -98.17 2 2001
16.07 -98.05 1 2001
15.94 -98.28 0 2001
16.13 -97.98 1 2001
15.68 -98.24 0 2001
17.09 -100.26 2 2001
15.96 -98.14 1 2001
16.95 -100.20 2 2001
16.15 -98.25 1 2001
15.91 -98.21 0 2001
16.13 -98.00 1 2001
16.91 -100.18 2 2001
16.93 -100.26 2 2001
16.02 -97.97 1 2001
16.90 -100.17 2 2001
16.07 -98.20 1 2001
16.11 -98.03 1 2001
18.56 -104.87 0 2001
18.46 -104.84 0 2001
16.90 -100.22 2 2001
16.92 -100.21 2 2001
16.36 -98.41 1 2001
16.12 -98.22 1 2001
16.12 -98.02 1 2001
16.16 -98.33 1 2001
16.95 -100.18 2 2001
16.99 -100.15 3 2001
16.96 -100.16 3 2001
16.61 -98.00 1 2001
17.02 -100.15 3 2001
16.96 -100.09 3 2001
17.01 -100.28 2 2001
16.93 -100.20 2 2001
16.10 -98.20 1 2001
16.99 -100.15 3 2001
16.95 -100.18 3 2001
16.41 -98.32 1 2001
16.19 -98.18 1 2001
16.89 -100.27 2 2001
16.89 -100.15 2 2001
15.77 -98.08 0 2001
18.62 -104.13 0 2001
17.08 -100.08 2 2001
16.91 -100.27 3 2001
16.99 -100.09 2 2001
16.42 -98.11 1 2001
16.21 -97.52 2 2001
16.93 -100.20 2 2001
17.07 -100.00 1 2001
16.96 -100.08 2 2001
17.01 -100.06 2 2001
16.89 -100.13 3 2001
17.10 -100.01 2 2001
16.91 -100.22 3 2001
16.87 -100.12 2 2001
16.26 -98.08 1 2001
17.03 -100.15 2 2001
16.96 -100.19 3 2001
17.07 -100.15 3 2001
16.91 -100.26 2 2001
16.91 -100.25 2 2001
17.10 -101.49 2 2001
16.93 -100.21 3 2001
16.95 -100.11 3 2001
16.89 -100.23 3 2001
17.11 -100.12 3 2001
17.06 -100.44 2 2001
16.94 -100.19 3 2001
17.01 -100.11 2 2001
16.07 -97.57 1 2001
16.91 -100.19 3 2001
15.96 -97.50 1 2001
16.09 -98.10 1 2001
16.96 -100.19 3 2001
17.01 -100.07 2 2001
18.14 -103.21 1 2001
16.94 -99.51 2 2001
16.96 -100.19 3 2001
17.05 -100.15 3 2001
17.01 -100.18 2 2001
16.96 -100.18 3 2001
16.94 -100.25 1 2001
17.01 -100.22 1 2001
16.92 -100.25 2 2001
16.92 -100.25 2 2001
17.01 -100.19 2 2001
16.92 -100.31 2 2001
16.78 -100.19 2 2001
16.91 -100.17 2 2001
16.91 -100.25 2 2001
16.96 -100.32 1 2001
17.00 -100.43 1 2001
16.85 -100.21 1 2001
16.92 -100.26 2 2001
17.01 -100.28 2 2001
16.92 -100.26 2 2001
16.87 -100.12 2 2001
16.68 -99.75 2 2001
16.71 -99.73 2 2001
16.08 -97.10 1 2001
16.94 -100.21 1 2001
16.92 -100.15 1 2001
16.98 -100.22 2 2001
16.94 -100.32 2 2001
16.98 -100.24 2 2001
16.74 -99.66 2 2001
17.05 -100.15 2 2001
16.96 -100.22 1 2001
16.95 -100.24 1 2001
16.96 -100.23 1 2001
16.92 -100.22 2 2001
16.95 -100.29 0 2001
16.92 -100.26 0 2001
17.00 -100.26 0 2001
16.97 -100.17 0 2001
16.93 -100.14 0 2001
16.87 -100.17 0 2001
16.88 -100.16 0 2001
16.93 -100.12 0 2001
16.93 -100.13 1 2001
18.57 -101.47 0 2001
16.09 -98.06 1 2001
18.23 -97.45 0 2001
16.93 -100.14 1 2001
16.91 -100.25 1 2001
15.86 -98.22 0 2001
17.58 -97.14 1 2001
16.76 -98.34 1 2001
16.98 -100.15 1 2001
16.35 -99.02 1 2001
16.93 -100.24 1 2001
16.95 -100.25 1 2001
17.93 -102.96 0 2001
16.85 -100.17 2 2001
16.82 -100.25 2 2001
16.97 -100.23 1 2001
16.89 -100.24 2 2001
16.87 -100.15 2 2001
16.96 -100.23 2 2001
17.01 -100.31 2 2001
16.97 -100.22 2 2001
17.04 -100.29 2 2001
16.93 -100.27 2 2001
17.05 -100.10 2 2001
17.26 -100.75 2 2001
16.90 -100.23 2 2001
16.95 -100.20 2 2001
16.77 -100.13 2 2001
17.08 -98.06 1 2001
16.93 -100.16 2 2001
16.95 -100.24 2 2001
16.85 -100.19 2 2001
15.78 -97.14 1 2001
16.93 -100.23 0 2001
16.88 -100.13 0 2001
16.85 -100.17 1 2001
16.93 -100.26 1 2001
16.89 -100.21 2 2001
16.86 -100.15 2 2001
16.91 -100.10 2 2001
16.00 -98.46 0 2001
16.86 -100.22 2 2001
16.88 -100.22 2 2001
17.75 -101.76 1 2001
16.97 -100.25 2 2001
18.51 -101.78 0 2001
18.99 -101.84 0 2001
16.76 -99.77 3 2001
16.84 -99.65 3 2001
16.75 -99.71 2 2001
16.99 -100.08 3 2001
18.34 -103.48 1 2001
16.95 -100.10 2 2001
16.86 -100.15 1 2001
18.17 -103.72 1 2001
16.87 -100.18 2 2001
16.86 -100.12 3 2001
16.90 -100.22 2 2001
